L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label
0,0,1,0.0,6828,0,120,0,0,4175645,1
80,54348,6,7.0,1348,686,4,5,30,4294967,0
0,0,1,0.0,262,0,2,0,0,4268268,1
57004,16919,17,0.0,28,0,1,0,0,0,0
49159,4444,6,0.0,10331,462112,72,91,31,4287676,1
48470,3306,6,0.0,434,497,7,6,27,4294768,0
43368,4433,6,0.0,60,40,1,1,22,4294967,1
53624,647,6,2.179045289720612,-30146,-541461,-39,110,22,4303175,1
53796,4398,6,0.1424441326233829,-135494,-58663,-5,-78,23,4269946,1
49325,8883,6,222.178,8508,988,19,19,24,4269127,0
52712,53,17,5.126,50,125,1,1,0,4294824,0
3306,57350,6,20.0,242,120,3,3,29,4294967,0
3480,1,6,238.0,40,40,1,1,20,4294967,0
3940,1,6,238.0,40,40,1,1,20,4294967,0
37740,8180,6,0.0,602,9366,11,10,31,4294957,0
46723,53,17,0.0,81,299,1,1,0,4294749,0
44023,4433,6,0.0,60,40,1,1,22,4294967,1
50716,53,17,0.0,148,0,2,0,0,4289924,0
1468,1,6,238.0,40,40,1,1,20,4294967,0
4308,1,6,238.0,40,40,1,1,20,4294967,0
45057,123,17,9.169,76,76,1,1,0,4294743,0
41859,49180,17,0.0,28,0,1,0,0,0,0
36951,53,17,5.126,67,245,1,1,0,4294747,0
80,38112,6,7.0,52,40,1,1,21,4294967,0
0,0,6,0.0,1361640,0,1560,0,0,4175038,0
47953,53,17,0.0,144,0,2,0,0,4292466,0
2559,1,6,238.0,40,40,1,1,20,4294967,0
3322,1,6,238.0,40,40,1,1,20,4294967,0
80,80,6,7.0,2419807,0,2639,0,0,4175021,0
4416,1,6,238.0,40,40,1,1,20,4294967,0
34335,53,17,5.126,67,245,1,1,0,4294780,0
80,80,17,0.0,4328035,0,4576,0,0,98395,0
59210,53,17,0.0,148,0,2,0,0,4289924,0
33873,53,17,0.0,148,0,2,0,0,4289919,0
56867,53,17,0.0,148,0,2,0,0,4289925,0
0,0,1,0.0,492,0,2,0,0,4269374,1
4303,1,6,238.0,40,40,1,1,20,4294967,0
80,8080,6,7.0,2451480,2491320,2520,2520,0,4174977,0
40178,3306,6,0.0,434,497,7,6,27,4294769,0
39710,16498,17,0.0,28,0,1,0,0,0,0
80,80,6,7.0,164406,0,583,0,0,4211691,0
42547,53,17,5.126,50,125,1,1,0,4294959,0
4109,1,6,238.0,40,40,1,1,20,4294967,0
0,0,6,0.0,1276489,0,1462,0,0,4182519,0
40346,3306,6,0.0,434,497,7,6,27,4294769,0
4444,49160,6,0.0,171528,209050328,3009,3958,24,4175036,1
50342,30704,17,0.0,28,0,1,0,0,0,0
46869,53,17,0.0,148,0,2,0,0,4289919,0
59245,53,17,0.0,148,0,2,0,0,4289919,0
55493,4433,6,0.0,60,40,1,1,22,4294967,1
3306,47390,6,20.0,294,120,4,3,29,4294967,0
34438,53,17,0.0,148,0,2,0,0,4289919,0
36984,3306,6,0.0,434,497,7,6,27,4294769,0
43212,53,17,0.0,144,0,2,0,0,4292466,0
39231,53,17,5.126,50,125,1,1,0,4294959,0
54938,4119,0,-1.2931353637988094,-173238,165587,39,137,22,4311436,1
53373,303,6,1.4181218256403982,-129640,40132,20,-14,22,4135588,1
39704,3306,6,0.0,434,497,7,6,27,4294768,0
55219,4433,6,0.0,60,40,1,1,22,4294967,1
3306,46864,6,20.0,294,120,4,3,29,4294967,0
3456,80,17,0.0,2543924,2501179,2529,2529,0,4175077,0
80,54946,6,7.0,1348,214,4,4,31,4276503,0
40637,53,17,5.126,72,72,1,1,0,4294959,0
36849,19294,17,0.0,28,0,1,0,0,0,0
41334,277,6,47.37407357295369,87717,-358448,50,87,22,4307185,1
41307,8883,6,222.178,36904,2340,45,45,24,4176931,0
36849,22053,17,0.0,28,0,1,0,0,0,0
49164,3306,6,0.0,434,497,7,6,27,4294769,0
53585,1012,17,0.0,28,0,1,0,0,0,0
61883,20249,17,0.0,28,0,1,0,0,0,0
4240,1,6,238.0,40,40,1,1,20,4294967,0
53830,3306,6,0.0,434,497,7,6,27,4294769,0
3306,38956,6,0.0,497,434,6,7,27,4294769,0
3103,1,6,238.0,40,40,1,1,20,4294967,0
3306,56990,6,20.0,242,120,3,3,29,4294967,0
4510,1,6,238.0,40,40,1,1,20,4294967,0
57004,17726,17,0.0,28,0,1,0,0,0,0
58527,53,17,5.126,72,72,1,1,0,4294960,0
3306,47184,6,20.0,294,120,4,3,29,4294967,0
80,80,17,0.0,9073719,0,9597,0,0,4174983,0
57005,32772,17,0.0,28,0,1,0,0,0,0
38559,53,17,0.0,148,0,2,0,0,4289919,0
55581,4433,6,0.0,60,40,1,1,22,4294967,1
43136,4632,6,-0.11262627254199385,211260,-969328,-24,124,22,4268576,1
50342,36669,17,0.0,28,0,1,0,0,0,0
53768,512,6,-0.8709148846763924,-36503,-257516,6,132,22,4289831,1
36849,17185,17,0.0,92,0,1,0,0,0,0
3420,1,6,238.0,40,40,1,1,20,4294967,0
0,0,6,0.0,1361640,0,1560,0,0,4175039,0
43222,53,17,0.0,148,0,2,0,0,4289919,0
49472,53,17,0.0,148,0,2,0,0,4289919,0
80,43008,6,7.0,60,471,1,2,26,4282423,0
0,0,6,0.0,1360811,0,1559,0,0,4175104,0
53687,53,17,0.0,148,0,2,0,0,4289921,0
80,53368,6,7.0,710,713,4,5,27,4282958,0
37925,445,6,41.0,4525,204,6,4,31,4294953,1
36228,19140,17,0.0,28,0,1,0,0,0,0
80,80,17,0.0,2309540,0,2507,0,0,4175002,0
2485,1,6,238.0,40,40,1,1,20,4294967,0
40084,3306,6,0.0,434,497,7,6,27,4294769,0
40533,53,17,0.0,148,0,2,0,0,4289925,0
36744,3306,6,0.0,434,497,7,6,27,4294768,0
34401,17331,17,0.0,28,0,1,0,0,0,0
365,565,17,0.0,66194,0,1439,0,0,4175046,0
50342,19075,17,0.0,28,0,1,0,0,0,0
3950,1,6,238.0,40,40,1,1,20,4294967,0
39730,3306,6,0.0,434,497,7,6,27,4294768,0
35724,513,6,0.0,182,164,3,3,30,4294964,0
35103,22043,17,0.0,28,0,1,0,0,0,0
80,80,17,0.0,9006805,0,9525,0,0,4174983,0
4003,1,6,238.0,40,40,1,1,20,4294967,0
42566,53,17,5.126,62,137,1,1,0,4294823,0
51981,53,17,5.126,72,72,1,1,0,4294960,0
3306,57080,6,20.0,294,120,4,3,29,4294967,0
0,0,6,0.0,1204778,0,1316,0,0,4175128,0
41551,53,17,0.0,67,788,1,1,0,4294958,0
59780,53,17,5.126,62,137,1,1,0,4294820,0
34401,49200,17,0.0,28,0,1,0,0,0,0
57068,53,17,0.0,148,0,2,0,0,4289923,0
36842,22,6,92.0,1606,3380,14,16,27,4293010,1
36228,19956,17,0.0,28,0,1,0,0,0,0
58026,53,17,0.0,148,0,2,0,0,4289924,0
52833,53,17,0.0,148,0,2,0,0,4289926,0
55101,4433,6,0.0,60,40,1,1,22,4294967,1
0,0,6,0.0,1361177,0,1559,0,0,4175115,0
57004,22123,17,0.0,28,0,1,0,0,0,0
36849,5050,17,0.0,28,0,1,0,0,0,0
41557,105,6,2.686329229035098,153909,-510271,53,-52,22,4271603,1
58709,53,17,5.126,62,137,1,1,0,4294823,0
59718,53,17,0.0,148,0,2,0,0,4289919,0
52732,4900,6,-0.2501311047604313,-14881,159809,-45,63,22,4136765,1
2118,1,6,238.0,40,40,1,1,20,4294967,0
56084,4335,6,-2.051586186844966,-260841,306629,15,-9,22,615685,1
61787,2362,17,0.0,28,0,1,0,0,0,0
43223,4433,6,0.0,60,40,1,1,22,4294967,1
50342,21298,17,0.0,28,0,1,0,0,0,0
60697,53,17,5.126,50,125,1,1,0,4294823,0
4029,1,6,238.0,40,40,1,1,20,4294967,0
3456,80,17,0.0,2531239,2488498,2517,2517,0,4175009,0
36398,4494,6,97.9801558341044,-77708,-472381,42,152,22,4279320,1
80,53770,6,7.0,776,633,5,5,27,4294674,0
50343,5353,17,0.0,74,106,1,1,0,4294249,0
42152,53,17,0.0,148,0,2,0,0,4289923,0
37392,3306,6,0.0,434,497,7,6,27,4294768,0
44010,4433,6,0.0,60,40,1,1,22,4294967,1
0,0,1,0.0,492,0,2,0,0,4266943,1
47296,53,17,5.126,62,137,1,1,0,4294959,0
3388,1,6,238.0,40,40,1,1,20,4294967,0
42119,53,17,0.0,74,0,1,0,0,0,0
50850,8883,6,222.178,39552,4992,96,96,24,4176086,0
3306,51472,6,20.0,294,120,4,3,29,4294967,0
51724,53,17,5.126,50,125,1,1,0,4294824,0
45441,445,6,41.0,4525,204,6,4,31,4294932,1
40004,22,6,92.0,186,164,3,3,30,4294965,1
47844,514,17,17.0,28,0,1,0,0,0,0
50477,53,17,5.126,67,245,1,1,0,4294822,0
43268,53,17,5.126,72,72,1,1,0,4294959,0
40286,53,17,0.0,144,0,2,0,0,4292466,0
4102,1,6,238.0,40,40,1,1,20,4294967,0
40318,3306,6,0.0,434,497,7,6,27,4294768,0
53280,48255,17,0.0,28,0,1,0,0,0,0
43307,4433,6,0.0,60,40,1,1,22,4294967,1
33522,53,17,0.0,148,0,2,0,0,4289925,0
3824,1,6,238.0,40,40,1,1,20,4294967,0
42888,66,6,-1.1527241438706326,-180981,-88124,12,-22,1,4285085,1
39801,21967,17,0.0,28,0,1,0,0,0,0
43775,4433,6,0.0,60,40,1,1,22,4294967,1
36575,53,17,0.0,148,0,2,0,0,4289919,0
55366,53,17,0.0,148,0,2,0,0,4289919,0
43445,4433,6,0.0,60,40,1,1,22,4294967,1
4147,1,6,238.0,40,40,1,1,20,4294967,0
34833,53,17,0.0,68,841,1,1,0,4294795,0
39557,53,17,0.0,144,0,2,0,0,4289922,0
50098,53,17,0.0,148,0,2,0,0,4289922,0
35467,53,17,0.0,148,0,2,0,0,4289919,0
46518,53,17,5.126,67,245,1,1,0,4294727,0
55552,53,17,0.0,148,0,2,0,0,4289919,0
3306,42984,6,20.0,294,120,4,3,29,4294967,0
32793,53,17,5.126,62,137,1,1,0,4294823,0
39792,3306,6,0.0,434,497,7,6,27,4294767,0
52529,53,17,5.126,67,245,1,1,0,4294695,0
40003,53,17,0.0,148,0,2,0,0,4289919,0
56549,53,17,0.0,148,0,2,0,0,4289919,0
0,0,1,0.0,180,0,2,0,0,4265861,1
17774,53,17,5.239,84,89,1,1,0,4294822,0
55473,4433,6,0.0,60,40,1,1,22,4294967,1
44210,53,17,5.126,50,125,1,1,0,4294823,0
7091,53,17,0.0,68,1199,1,1,0,4294935,0
54936,4433,6,0.0,60,40,1,1,22,4294967,1
80,8080,6,7.0,2448783,2489702,2518,2518,0,4175021,0
80,80,6,7.0,2419399,0,2639,0,0,4175010,0
37583,53,17,0.0,148,0,2,0,0,4289919,0
3306,51638,6,20.0,294,120,4,3,29,4294966,0
36228,64080,17,0.0,28,0,1,0,0,0,0
0,0,1,0.0,492,0,2,0,0,4270197,1
3849,1,6,238.0,40,40,1,1,20,4294967,0
3088,1,6,238.0,40,40,1,1,20,4294967,0
58028,8883,6,222.178,38817,4264,82,82,24,4179734,0
53892,3306,6,0.0,434,497,7,6,27,4294769,0
4083,1,6,238.0,40,40,1,1,20,4294967,0
41859,18883,17,0.0,28,0,1,0,0,0,0
47637,53,17,0.0,56,1125,1,1,0,4294804,0
37060,3306,6,0.0,434,497,7,6,27,4294769,0
3753,1,6,238.0,40,40,1,1,20,4294967,0
41059,4173,6,2.740698971042775,8823,38962,68,-18,22,4284828,1
50606,53,17,0.0,592,0,8,0,0,4287123,0
4025,1,6,238.0,40,40,1,1,20,4294967,0
80,80,17,0.0,2308581,0,2505,0,0,4174991,0
50297,53,17,5.126,67,245,1,1,0,4294770,0
4443,1,6,238.0,40,40,1,1,20,4294967,0
55636,4433,6,0.0,60,40,1,1,22,4294967,1
42629,53,17,0.0,148,0,2,0,0,4289919,0
80,80,6,7.0,2418950,0,2639,0,0,4175025,0
47844,36489,17,0.0,28,0,1,0,0,0,0
0,0,6,0.0,1360798,0,1559,0,0,4175053,0
50343,1900,17,153.0,28,0,1,0,0,0,0
42981,4433,6,0.0,60,40,1,1,22,4294967,1
57004,19489,17,0.0,28,0,1,0,0,0,0
80,80,17,0.0,2321640,0,2520,0,0,4175020,0
50599,53,17,0.0,144,0,2,0,0,4292467,0
50342,5000,17,0.0,28,0,1,0,0,0,0
37244,3306,6,0.0,434,497,7,6,27,4294768,0
43944,4433,6,0.0,60,40,1,1,22,4294967,1
0,0,6,0.0,1122267,0,1286,0,0,4195757,0
45520,53,17,5.126,67,245,1,1,0,4294784,0
38221,53,17,0.0,148,0,2,0,0,4289919,0
42453,4926,6,91.68011747142913,-50816,-86635,-8,127,22,4246968,1
365,565,17,0.0,54878,0,1193,0,0,4175114,0
36849,1012,17,0.0,28,0,1,0,0,0,0
36228,1885,17,0.0,28,0,1,0,0,0,0
4071,1,6,238.0,40,40,1,1,20,4294967,0
53774,3306,6,0.0,434,497,7,6,27,4294768,0
55271,4542,1,-0.9515845692039241,-318853,-463529,-22,-4,22,4244556,1
58240,443,6,91.126,150,98,2,1,24,4294961,0
80,80,6,7.0,237726,0,843,0,0,4175077,0
43989,4433,6,0.0,60,40,1,1,22,4294967,1
39529,53,17,0.0,148,0,2,0,0,4289927,0
52112,4451,1,-0.8656520723227212,-264006,9897,-37,3,26,4312448,1
54322,3306,6,0.0,434,497,7,6,27,4294769,0
53,53566,6,0.0,351,352,5,6,27,4283659,0
54590,53,17,0.0,148,0,2,0,0,4289919,0
3306,48952,6,20.0,294,120,4,3,29,4294967,0
37272,3306,6,0.0,434,497,7,6,27,4294770,0
50342,30718,17,0.0,28,0,1,0,0,0,0
41859,18830,17,0.0,28,0,1,0,0,0,0
53543,53,17,5.126,72,72,1,1,0,4294959,0
365,565,17,0.0,235658,0,5123,0,0,4175756,0
3306,32930,6,20.0,294,120,4,3,29,4294967,0
35236,33354,17,0.0,28,0,1,0,0,0,0
4197,1,6,238.0,40,40,1,1,20,4294967,0
61786,407,17,0.0,28,0,1,0,0,0,0
38099,53,17,5.239,71,792,1,1,0,4294688,0
38136,53,17,5.126,67,245,1,1,0,4294822,0
3110,1,6,238.0,40,40,1,1,20,4294967,0
80,58502,6,7.0,1400,226,5,4,27,4288942,0
43878,4433,6,0.0,60,40,1,1,22,4294967,1
14711,53,17,0.0,81,299,1,1,0,4294816,0
0,0,6,0.0,1355034,0,1553,0,0,4175026,0
0,0,1,0.0,180,0,2,0,0,4269581,1
46365,53,17,0.0,144,0,2,0,0,4292466,0
58432,53,17,0.0,148,0,2,0,0,4289919,0
-5890,-94,6,43.56578203074704,-345901,338217,-13,16,22,4294255,1
-1932,4529,6,-1.3178595737370162,110766,58488,38,109,22,-836831,1
54388,3306,6,0.0,434,497,7,6,27,4294768,0
4147,1,6,238.0,40,40,1,1,20,4294967,0
41859,55587,17,0.0,28,0,1,0,0,0,0
80,33258,6,7.0,718,676,4,6,30,4294967,0
55547,53,17,0.0,148,0,2,0,0,4289919,0
43319,4433,6,0.0,60,40,1,1,22,4294967,1
36229,28840,17,0.0,28,0,1,0,0,0,0
37332,3306,6,0.0,434,497,7,6,27,4294769,0
55223,4433,6,0.0,60,40,1,1,22,4294967,1
1711,4298,6,42.2047750664431,57671,6984,17,-14,1,4270305,1
53856,53,17,0.0,144,0,2,0,0,4292466,0
57070,53,17,0.0,148,0,2,0,0,4289924,0
2491,1,6,238.0,40,40,1,1,20,4294967,0
36848,22,6,92.0,1530,3328,14,15,31,4292509,1
36799,53,17,5.126,62,137,1,1,0,4294822,0
44300,53,17,5.126,50,125,1,1,0,4294824,0
80,53838,6,7.0,765,463,5,4,27,4294778,0
43923,4433,6,0.0,60,40,1,1,22,4294967,1
26118,53,17,0.0,68,616,1,1,0,4294957,0
1451,1,6,238.0,40,40,1,1,20,4294967,0
3456,80,17,0.0,2533823,2490505,2519,2519,0,4175022,0
80,80,17,0.0,9073810,0,9598,0,0,4174976,0
4203,1,6,238.0,40,40,1,1,20,4294967,0
35030,22,6,92.0,1658,3432,15,17,27,4291537,1
36228,25337,17,0.0,28,0,1,0,0,0,0
43058,4433,6,0.0,49082,868975,113,127,26,4176902,1
33687,53,17,0.0,148,0,2,0,0,4289919,0
40014,22,6,92.0,1606,3380,14,16,27,4292701,1
45622,53,17,0.0,148,0,2,0,0,4289919,0
56846,53,17,5.126,67,245,1,1,0,4294729,0
39426,53,17,0.0,148,0,2,0,0,4289920,0
-1487,147,6,1.6873109826883768,-263251,-1054579,24,25,23,4268407,1
0,0,1,0.0,180,0,2,0,0,4269538,1
50342,23531,17,0.0,28,0,1,0,0,0,0
55508,513,6,0.0,171,164,3,3,30,4294964,0
3458,1,6,238.0,40,40,1,1,20,4294967,0
60363,443,6,91.178,208,187,4,3,25,4284907,0
49338,8883,6,222.178,37874,3016,58,58,24,4179636,0
2159,1,6,238.0,40,40,1,1,20,4294967,0
36228,20464,17,0.0,28,0,1,0,0,0,0
36720,22,6,92.0,1606,3484,14,18,27,4291840,1
61787,32777,17,0.0,28,0,1,0,0,0,0
3306,44660,6,20.0,294,120,4,3,29,4294967,0
41847,53,17,5.126,62,137,1,1,0,4294823,0
35103,49211,17,0.0,28,0,1,0,0,0,0
3306,33028,6,20.0,294,120,4,3,29,4294967,0
2479,1,6,238.0,40,40,1,1,20,4294967,0
2146,1,6,238.0,40,40,1,1,20,4294967,0
37040,3306,6,0.0,434,497,7,6,27,4294769,0
3306,49226,6,20.0,294,120,4,3,29,4294967,0
51762,53,17,5.126,62,137,1,1,0,4294823,0
3797,1,6,238.0,40,40,1,1,20,4294967,0
35103,25280,17,0.0,28,0,1,0,0,0,0
42915,445,6,41.0,4525,204,6,4,31,4294921,1
43536,53,17,0.0,592,0,8,0,0,4285984,0
8883,49325,6,222.178,135,104,2,2,25,4294929,0
50467,53,17,5.126,50,125,1,1,0,4294824,0
59552,8883,6,222.178,40223,5668,109,109,24,4175357,0
3456,80,17,0.0,2533707,2490150,2519,2519,0,4175043,0
50872,53,17,0.0,148,0,2,0,0,4289920,0
80,80,6,7.0,2406569,0,2624,0,0,4175651,0
54921,4433,6,0.0,60,40,1,1,22,4294967,1
49325,8883,6,222.178,36734,4628,89,89,24,4176719,0
3451,1,6,238.0,40,40,1,1,20,4294967,0
60113,53,17,0.0,148,0,2,0,0,4289926,0
50342,1524,17,0.0,28,0,1,0,0,0,0
53354,53,17,5.126,72,72,1,1,0,4294959,0
-956,4561,6,1.1072186630248404,-115498,-162086,27,45,22,4295844,1
41859,43514,17,0.0,28,0,1,0,0,0,0
4044,1,6,238.0,40,40,1,1,20,4294967,0
37084,3306,6,0.0,434,497,7,6,27,4294769,0
39890,22,6,92.0,1606,3380,14,16,27,4289761,1
88,-122,6,1.276317751015922,18737,-213778,-28,119,22,4257977,1
57004,28840,17,0.0,28,0,1,0,0,0,0
39716,53,17,0.0,144,0,2,0,0,4289919,0
42189,53,17,0.0,144,0,2,0,0,4292466,0
35121,445,6,41.0,4525,204,6,4,31,4294926,1
80,80,6,7.0,911424,0,3232,0,0,4174999,0
53738,3306,6,0.0,434,497,7,6,27,4294768,0
3456,80,17,0.0,2534640,2490960,2520,2520,0,4175038,0
40160,3306,6,0.0,434,497,7,6,27,4294769,0
36836,3306,6,0.0,434,497,7,6,27,4294768,0
42416,-129,6,0.00757863528856249,-26776,-457932,17,-13,22,4298513,1
3306,51636,6,20.0,294,120,4,3,29,4294967,0
46347,53,17,0.0,148,0,2,0,0,4289919,0
80,80,6,7.0,236316,0,838,0,0,4175177,0
36850,49207,17,0.0,28,0,1,0,0,0,0
35103,1036,17,0.0,28,0,1,0,0,0,0
3456,80,17,0.0,7521964,7886043,8034,8034,0,0,0
36228,23040,17,0.0,28,0,1,0,0,0,0
80,80,6,7.0,236034,0,837,0,0,4175482,0
39709,21405,17,0.0,28,0,1,0,0,0,0
42993,4433,6,0.0,60,40,1,1,22,4294967,1
-2902,192,6,1.740191174540322,-47519,237509,5,58,0,4285077,1
35404,53,17,0.0,592,0,8,0,0,4286627,0
34401,22045,17,0.0,28,0,1,0,0,0,0
3306,56716,6,20.0,294,120,4,3,29,4294967,0
49859,3306,6,20.0,3217,16122,30,28,24,4287067,0
2158,1,6,238.0,40,40,1,1,20,4294967,0
39545,53,17,0.0,148,0,2,0,0,4289919,0
42267,53,17,0.0,144,0,2,0,0,4292466,0
33218,53,17,0.0,144,0,2,0,0,4292466,0
2119,1,6,238.0,40,40,1,1,20,4294967,0
30575,4201,6,1.447413704152172,326513,-68480,0,133,23,4272512,1
3456,80,17,0.0,2534640,2490960,2520,2520,0,4175002,0
0,0,1,0.0,262,0,2,0,0,4267918,1
3489,1,6,238.0,40,40,1,1,20,4294967,0
80,80,17,0.0,2320924,0,2519,0,0,4175005,0
43110,53,17,5.126,50,125,1,1,0,4294959,0
3980,1,6,238.0,40,40,1,1,20,4294967,0
36228,1019,17,0.0,28,0,1,0,0,0,0
41859,20560,17,0.0,28,0,1,0,0,0,0
49764,53,17,0.0,148,0,2,0,0,4289921,0
40653,4242,6,0.18887237801087486,-98490,158273,-6,99,23,4304707,1
40758,53,17,0.0,148,0,2,0,0,4289919,0
55628,4433,6,0.0,60,40,1,1,22,4294967,1
41685,53,17,5.126,72,72,1,1,0,4294959,0
43773,4433,6,0.0,60,40,1,1,22,4294967,1
3306,47394,6,20.0,170,80,2,2,29,4294967,0
38650,53,17,0.0,148,0,2,0,0,4289924,0
0,0,6,0.0,3994096,0,5733,0,0,4175435,0
3306,55034,6,20.0,170,80,2,2,29,4294967,0
57004,18994,17,0.0,28,0,1,0,0,0,0
3306,48524,6,20.0,294,120,4,3,29,4294967,0
60864,443,6,91.126,285,52,4,1,25,4294944,0
80,8080,6,7.0,2450105,2490581,2519,2519,0,4175047,0
34401,49208,17,0.0,28,0,1,0,0,0,0
59945,53,17,5.126,72,72,1,1,0,4294959,0
54906,53,17,5.126,50,125,1,1,0,4294824,0
1,4143,6,238.0,40,40,1,1,20,4294967,0
43305,53,17,0.0,144,0,2,0,0,4292465,0
4435,1,6,238.0,40,40,1,1,20,4294967,0
54202,3306,6,0.0,434,497,7,6,27,4294769,0
47845,49187,17,0.0,28,0,1,0,0,0,0
35147,16402,17,0.0,28,0,1,0,0,0,0
3456,80,17,0.0,2532037,2488712,2517,2517,0,4175020,0
48554,3306,6,0.0,434,497,7,6,27,4294769,0
365,565,17,0.0,54602,0,1187,0,0,4195757,0
54737,53,17,0.0,148,0,2,0,0,4289919,0
42416,53,17,0.0,148,0,2,0,0,4289919,0
50175,53,17,0.0,148,0,2,0,0,4289919,0
36849,43514,17,0.0,28,0,1,0,0,0,0
44027,4433,6,0.0,60,40,1,1,22,4294967,1
80,80,17,0.0,2320949,0,2519,0,0,4175030,0
80,53608,6,7.0,740,416,5,5,27,4294815,0
36734,3306,6,0.0,434,497,7,6,27,4294768,0
80,80,6,7.0,840856,0,913,0,0,3430674,0
4377,1,6,238.0,40,40,1,1,20,4294967,0
365,565,17,0.0,237268,0,5158,0,0,4174985,0
53585,32772,17,0.0,28,0,1,0,0,0,0
36849,21803,17,0.0,28,0,1,0,0,0,0
51383,53,17,5.126,67,245,1,1,0,4294705,0
41545,4173,6,47.95883389428413,-62858,242092,-4,32,28,4288977,1
55035,4433,6,0.0,60,40,1,1,22,4294967,1
58901,1719,17,158.0,28,0,1,0,0,0,0
50232,5353,17,0.0,74,0,1,0,0,0,0
55127,4433,6,0.0,60,40,1,1,22,4294967,1
47844,18958,17,0.0,28,0,1,0,0,0,0
36849,20206,17,0.0,28,0,1,0,0,0,0
41715,53,17,0.0,148,0,2,0,0,4289919,0
53585,21000,17,0.0,28,0,1,0,0,0,0
58028,8883,6,222.178,37750,2600,50,50,24,4176486,0
54959,4433,6,0.0,60,40,1,1,22,4294967,1
47285,53,17,0.0,144,0,2,0,0,4292466,0
4219,1,6,238.0,40,40,1,1,20,4294967,0
40726,17580,17,0.0,28,0,1,0,0,0,0
49120,3306,6,0.0,434,497,7,6,27,4294769,0
35103,44508,17,0.0,28,0,1,0,0,0,0
3115,1,6,238.0,40,40,1,1,20,4294967,0
35103,17663,17,0.0,28,0,1,0,0,0,0
3306,37994,6,20.0,294,120,4,3,29,4294967,0
80,80,17,0.0,4263689,0,4513,0,0,363710,0
58901,21702,17,0.0,28,0,1,0,0,0,0
54960,4433,6,0.0,60,40,1,1,22,4294967,1
3306,57048,6,20.0,294,120,4,3,29,4294967,0
80,80,17,0.0,2320209,0,2519,0,0,4175035,0
3456,80,17,0.0,2175450,2062173,2152,2152,0,4175054,0
35147,1901,17,0.0,28,0,1,0,0,0,0
36782,3306,6,0.0,434,497,7,6,27,4294769,0
35212,22,6,92.0,1606,3380,14,16,27,4292520,1
0,0,1,0.0,212,0,3,0,0,900224,1
36818,22,6,92.0,186,164,3,3,30,4294966,1
51813,4653,6,1.34323308710093,172568,-223346,9,101,22,4281543,1
39709,16711,17,0.0,28,0,1,0,0,0,0
35148,51717,17,0.0,28,0,1,0,0,0,0
54861,53,17,5.126,50,125,1,1,0,4294959,0
80,42802,6,7.0,60,374,1,2,26,4272310,0
3758,1,6,238.0,40,40,1,1,20,4294967,0
80,80,6,7.0,8850279,0,9598,0,0,4174982,0
3306,37986,6,20.0,294,120,4,3,29,4294967,0
80,80,6,7.0,8846671,0,9594,0,0,4174982,0
60564,53,17,0.0,144,0,2,0,0,4292466,0
54813,4433,6,0.0,60,40,1,1,22,4294967,1
80,53754,6,7.0,736,428,5,5,27,4294619,0
38403,53,17,0.0,148,0,2,0,0,4289920,0
37492,53,17,0.0,144,0,2,0,0,4292466,0
33901,53,17,5.126,72,72,1,1,0,4294960,0
39709,58002,17,0.0,28,0,1,0,0,0,0
4439,1,6,238.0,40,40,1,1,20,4294967,0
54354,3306,6,0.0,434,497,7,6,27,4294769,0
51781,5353,17,0.0,69,0,1,0,0,0,0
61786,138,17,10.0,28,0,1,0,0,0,0
35148,18156,17,0.0,28,0,1,0,0,0,0
52134,53,17,0.0,148,0,2,0,0,4289919,0
43506,4433,6,0.0,60,40,1,1,22,4294967,1
57488,53,17,0.0,144,0,2,0,0,4292466,0
57131,5353,17,0.0,69,0,1,0,0,0,0
35103,21834,17,0.0,28,0,1,0,0,0,0
3976,1,6,238.0,40,40,1,1,20,4294967,0
43435,4433,6,0.0,60,40,1,1,22,4294967,1
993,35306,6,91.51,1830,408,5,6,27,4288928,0
3306,416,6,20.0,294,120,4,3,29,4294967,0
3306,34402,6,20.0,294,120,4,3,29,4294966,0
38091,53,17,0.0,144,0,2,0,0,4292466,0
0,0,1,0.0,262,0,2,0,0,4268112,1
49338,8883,6,222.178,38709,5044,97,97,24,4175489,0
80,80,6,7.0,2419363,0,2639,0,0,4175024,0
3306,52532,6,0.0,497,434,6,7,27,4294768,0
3306,44080,6,20.0,294,120,4,3,29,4294967,0
58028,8883,6,222.178,37465,2652,51,51,24,4176073,0
44663,53,17,0.0,148,0,2,0,0,4289925,0
48820,53,17,0.0,148,0,2,0,0,4289919,0
39709,22124,17,0.0,28,0,1,0,0,0,0
50661,53,17,5.126,67,245,1,1,0,4294734,0
11579,53,17,5.24,86,173,1,1,0,4294732,0
50423,33717,17,0.0,28,0,1,0,0,0,0
41571,4482,6,2.922680559162004,-3448,-338813,-13,117,22,4301448,1
4341,1,6,238.0,40,40,1,1,20,4294967,0
3456,80,17,0.0,2532573,2488069,2518,2518,0,4175070,0
34401,17219,17,0.0,28,0,1,0,0,0,0
3840,1,6,238.0,40,40,1,1,20,4294967,0
36710,3306,6,0.0,434,497,7,6,27,4294769,0
365,565,17,0.0,234922,0,5107,0,0,4174978,0
