L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label
53612,80,6,7.0,660,770,7,5,31,0,1
3466,1,6,238.0,40,40,1,1,20,4294967,0
59312,80,6,7.0,696,770,7,5,31,0,1
59594,80,6,7.0,52,0,1,0,20,0,1
34036,80,6,7.0,112,0,2,0,22,1711028,1
35018,80,6,7.0,52,0,1,0,20,0,1
54432,80,6,7.0,673,710,6,4,31,4281399,1
56164,80,6,7.0,836,770,7,5,31,0,1
39176,80,6,7.0,639,710,5,4,27,4289922,1
45616,80,6,7.0,830,770,7,5,31,0,1
48178,80,6,7.0,794,710,5,4,27,4289921,1
47198,80,6,7.0,670,1340,5,4,27,4261023,1
80,80,6,7.0,2419788,0,2639,0,0,4175030,0
40040,53,17,0.0,144,0,2,0,0,4292466,0
3456,80,17,0.0,2534640,2490960,2520,2520,0,4174978,0
56778,80,6,7.0,52,0,1,0,20,0,1
59230,80,6,7.0,704,1340,5,4,27,4260516,1
80,80,6,7.0,2419799,0,2639,0,0,4175047,0
41272,80,6,7.0,984,770,7,5,31,0,1
2565,1,6,238.0,40,40,1,1,20,4294967,0
36840,3306,6,0.0,434,497,7,6,27,4294769,0
55408,80,6,7.0,847,770,7,5,31,0,1
43068,80,6,7.0,595,1340,5,4,27,4261353,1
39709,38,17,0.0,28,0,1,0,0,0,0
60926,80,6,7.0,2284,1340,8,4,27,4263909,1
50868,80,6,7.0,598,1340,5,4,27,4279331,1
39644,80,6,7.0,775,718,6,4,30,0,1
52946,80,6,7.0,749,1340,5,4,27,4260834,1
60556,80,6,7.0,52,0,1,0,20,0,1
37682,80,6,7.0,52,0,1,0,20,0,1
51806,80,6,7.0,52,0,1,0,20,0,1
37176,80,6,7.0,612,710,5,4,27,4289915,1
57892,80,6,7.0,716,1340,6,4,31,4237776,1
57694,80,6,7.0,901,770,7,5,31,0,1
49900,80,6,7.0,937,728,6,5,27,4294131,1
53360,80,6,7.0,52,0,1,0,20,0,1
3306,38008,6,20.0,294,120,4,3,29,4294967,0
58028,8883,6,222.178,27069,2704,52,52,24,4214924,0
39742,80,6,7.0,864,718,6,4,30,0,1
43377,53,17,0.0,148,0,2,0,0,4289928,0
56590,80,6,7.0,882,1340,5,4,27,4262061,1
55048,80,6,7.0,671,1340,5,4,27,4278666,1
53898,80,6,7.0,817,770,7,5,31,0,1
40350,80,6,7.0,359,1283,6,4,27,4294950,1
35034,80,6,7.0,52,0,1,0,20,0,1
43554,80,6,7.0,593,658,5,3,30,4288149,1
51638,80,6,7.0,962,710,5,4,27,4282960,1
58938,53,17,0.0,148,0,2,0,0,4289920,0
41354,80,6,7.0,815,770,7,5,31,0,1
44620,80,6,7.0,701,710,6,4,31,4273846,1
40126,80,6,7.0,834,770,7,5,31,0,1
36432,80,6,7.0,112,0,2,0,22,4232708,1
53944,80,6,7.0,997,770,7,5,31,0,1
37612,80,6,7.0,112,0,2,0,22,1818833,1
51696,80,6,7.0,762,770,7,5,31,0,1
34672,80,6,7.0,112,0,2,0,22,337032,1
52998,80,6,7.0,835,770,7,5,31,0,1
52620,53,17,0.0,144,0,2,0,0,4292466,0
80,80,17,0.0,9051683,0,9576,0,0,4174971,0
56544,80,6,7.0,816,770,7,5,31,0,1
52322,80,6,7.0,693,1340,5,4,27,4260852,1
60974,80,6,7.0,835,710,5,4,27,4289920,1
54333,53,17,0.0,148,0,2,0,0,4289919,0
48098,80,6,7.0,688,710,5,4,27,4289923,1
34738,80,6,7.0,587,710,5,4,27,4282969,1
51212,80,6,7.0,894,1340,6,4,31,4240051,1
53268,80,6,7.0,713,770,7,5,31,0,1
59630,53,17,5.126,50,125,1,1,0,4294959,0
36998,80,6,7.0,112,0,2,0,22,390892,1
36364,80,6,7.0,795,1340,5,4,27,4261356,1
57090,80,6,7.0,934,770,7,5,31,0,1
46052,80,6,7.0,657,1340,5,4,27,4263377,1
4518,1,6,238.0,40,40,1,1,20,4294967,0
52976,80,6,7.0,112,0,2,0,22,1584479,1
49325,8883,6,222.178,40035,5460,105,105,24,4175995,0
54388,80,6,7.0,707,710,5,4,27,4282926,1
57368,80,6,7.0,696,1348,6,4,30,0,1
33919,80,6,7.000836162916704,855,751,7,5,31,174,1
51048,80,6,7.0,871,1340,5,4,27,4278601,1
53682,80,6,7.0,903,770,7,5,31,0,1
57548,80,6,7.0,848,770,7,5,31,0,1
55070,80,6,7.0,616,710,5,4,27,4289918,1
57666,80,6,7.0,616,1340,5,4,27,4262439,1
60086,80,6,7.0,676,1340,5,4,27,4278741,1
57910,80,6,7.0,359,1283,6,4,27,4294816,1
42476,80,6,7.0,782,770,7,5,31,0,1
35688,80,6,7.0,896,770,7,5,31,0,1
64018,53,17,0.0,56,1317,1,1,0,4294952,0
54254,80,6,7.0,692,1340,5,4,27,4261350,1
45426,80,6,7.0,625,718,6,4,30,0,1
49046,80,6,7.0,112,0,2,0,22,670799,1
1485,1,6,238.0,40,40,1,1,20,4294967,0
53152,80,6,7.0,112,0,2,0,22,814893,1
41694,80,6,7.0,815,770,8,5,31,0,1
57392,80,6,7.0,781,1280,4,3,25,4261292,1
56582,80,6,7.0,52,0,1,0,20,0,1
49370,53,17,5.126,72,72,1,1,0,4294959,0
54584,80,6,7.0,901,770,7,5,31,0,1
54602,80,6,7.0,662,710,5,4,27,4284356,1
53396,80,6,7.0,677,1340,5,4,27,4279023,1
46312,80,6,7.0,6576,1520,18,7,27,4249520,1
60594,80,6,7.0,3384,770,14,5,31,0,1
54114,80,6,7.0,683,770,7,5,31,0,1
1496,1,6,238.0,40,40,1,1,20,4294967,0
0,0,1,0.0,40,0,1,0,0,0,1
56640,80,6,7.0,810,770,7,5,31,0,1
42316,80,6,7.0,697,1340,5,4,27,4278650,1
52694,80,6,7.0,1365,718,8,4,30,0,1
40260,3306,6,0.0,434,497,7,6,27,4294769,0
51630,80,6,7.0,818,1340,5,4,27,4260923,1
49860,80,6,7.0,723,1340,5,4,27,4278497,1
44052,80,6,7.0,619,710,6,4,31,4268112,1
52736,80,6,7.0,935,718,6,4,30,0,1
58938,80,6,7.0,770,770,7,5,31,0,1
52868,80,6,7.0,721,1340,5,4,27,4260744,1
43236,80,6,7.0,643,1340,5,4,27,4260641,1
3861,1,6,238.0,40,40,1,1,20,4294967,0
365,565,17,0.0,55108,0,1198,0,0,4175009,0
36640,80,6,7.0,780,1340,5,4,27,4261561,1
60318,80,6,7.0,52,0,1,0,20,0,1
80,80,17,0.0,2321640,0,2520,0,0,4174997,0
56718,80,6,7.0,52,0,1,0,20,0,1
38376,80,6,7.0,112,0,2,0,22,426557,1
51744,80,6,7.0,52,0,1,0,20,0,1
54070,3306,6,0.0,434,497,7,6,27,4294769,0
58342,80,6,7.0,652,1340,6,4,31,4256231,1
45070,80,6,7.0,774,770,7,5,31,0,1
35636,80,6,7.0,52,0,1,0,20,0,1
34746,80,6,7.0,112,0,2,0,22,337016,1
0,0,1,0.0,180,0,2,0,0,4267410,1
33158,80,6,7.0,840,1340,6,4,31,4256189,1
33998,80,6,7.0,112,0,2,0,22,1711037,1
0,0,1,0.0,180,0,2,0,0,4267339,1
59300,80,6,7.0,814,770,7,5,31,0,1
53010,80,6,7.0,52,0,1,0,20,0,1
52566,80,6,7.0,852,1340,5,4,27,4278825,1
56342,80,6,7.0,639,1340,5,4,27,4262211,1
33558,80,6,7.0,112,0,2,0,22,283956,1
36748,80,6,7.0,818,770,7,5,31,0,1
48614,80,6,7.0,730,710,5,4,27,4282976,1
37522,80,6,7.0,52,0,1,0,20,0,1
60546,80,6,7.0,112,0,2,0,22,204983,1
80,56434,6,7.0,770,904,5,7,31,4294967,0
59006,80,6,7.0,931,770,7,5,31,0,1
35472,80,6,7.0,704,1340,5,4,27,4278877,1
53570,80,6,7.0,629,658,5,3,30,4292859,1
54466,80,6,7.0,762,710,6,4,31,4281415,1
47814,80,6,7.0,825,770,7,5,31,0,1
43152,80,6,7.0,788,1340,5,4,27,4260632,1
51686,80,6,7.0,52,0,1,0,20,0,1
45157,53,17,0.0,148,0,2,0,0,4289919,0
36040,80,6,7.0,3848,770,14,5,31,0,1
80,8080,6,7.0,2062642,2302771,2154,2154,0,4175072,0
43988,80,6,7.0,759,710,6,4,31,4268103,1
56874,80,6,7.0,670,1340,5,4,27,4261786,1
80,34514,6,7.131,732,465,5,5,27,4294763,1
36234,80,6,7.0,112,0,2,0,22,391065,1
60598,80,6,7.0,52,0,1,0,20,0,1
57012,80,6,7.0,52,0,1,0,20,0,1
41450,80,6,7.0,661,1340,6,4,31,4261178,1
42804,513,6,0.0,173,164,3,3,30,4294965,0
45020,80,6,7.0,633,710,6,4,31,4273909,1
0,0,1,0.0,6500,0,116,0,0,4175455,1
35870,80,6,7.0,884,770,7,5,31,0,1
42994,80,6,7.0,839,710,5,4,27,4283080,1
51974,80,6,7.0,660,1340,5,4,27,4263731,1
36486,80,6,7.0,52,0,1,0,20,0,1
60800,80,6,7.0,762,770,7,5,31,0,1
51692,80,6,7.0,635,1340,5,4,27,4261362,1
80,36686,6,7.0,718,760,4,5,30,4294967,0
42155,53,17,0.0,144,0,2,0,0,4292467,0
53638,80,6,7.0,681,658,5,3,30,4292874,1
37386,80,6,7.0,112,0,2,0,22,1818882,1
42927,53,17,5.126,62,137,1,1,0,4294821,0
58376,80,6,7.0,3562,710,11,4,27,4283273,1
36776,3306,6,0.0,434,497,7,6,27,4294768,0
365,565,17,0.0,222686,0,4841,0,0,4174985,0
37744,80,6,7.0,706,1340,5,4,27,4260635,1
36262,80,6,7.0,825,1340,5,4,27,4261338,1
53526,80,6,7.0,917,710,5,4,27,4283507,1
4156,1,6,238.0,40,40,1,1,20,4294967,0
48432,3306,6,0.0,434,497,7,6,27,4294769,0
36290,80,6,7.0,112,0,2,0,22,1763813,1
55304,80,6,7.0,727,1340,5,4,27,4262619,1
42054,80,6,7.0,827,710,6,4,31,4287967,1
46566,80,6,7.0,762,710,6,4,31,4276521,1
46532,80,6,7.0,746,1340,5,4,27,4278767,1
138,138,17,0.0,787,0,3,0,0,27966,0
54516,80,6,7.0,658,1340,5,4,27,4261358,1
55390,80,6,7.0,677,770,7,5,31,0,1
59544,80,6,7.0,52,0,1,0,20,0,1
39074,80,6,7.0,728,770,7,5,31,0,1
36926,80,6,7.0,833,770,7,5,31,0,1
0,0,1,0.0,2184,134,39,1,0,4257322,1
53506,80,6,7.0,112,0,2,0,22,814573,1
38442,80,6,7.0,859,1340,6,4,31,4258088,1
35298,80,6,7.0,797,770,7,5,31,0,1
56120,80,6,7.0,581,1340,5,4,27,4278729,1
42622,80,6,7.0,2224,1340,10,4,27,4268482,1
43016,80,6,7.0,581,710,5,4,27,4283075,1
34484,80,6,7.0,935,770,7,5,31,0,1
56946,80,6,7.0,744,1340,5,4,27,4261697,1
55682,80,6,7.0,681,1340,6,4,31,4239370,1
60392,80,6,7.0,52,0,1,0,20,0,1
58744,80,6,7.0,791,770,7,5,31,0,1
53222,80,6,7.0,112,0,2,0,22,814868,1
35342,80,6,7.0,894,770,7,5,31,0,1
47844,17580,17,0.0,28,0,1,0,0,0,0
53916,3306,6,0.0,434,497,7,6,27,4294769,0
37986,80,6,7.0,112,0,2,0,22,1818467,1
3315,1,6,238.0,40,40,1,1,20,4294967,0
56312,443,6,91.178,2109,4132,18,14,27,4233226,0
52646,80,6,7.0,823,770,7,5,31,0,1
45216,80,6,7.0,715,770,7,5,31,0,1
0,0,1,0.0,7246,0,125,0,0,4175728,1
57810,80,6,7.0,570,754,6,5,27,4294803,1
33770,80,6,7.0,677,1340,5,4,27,4278634,1
52198,80,6,7.0,728,1340,6,4,31,4258524,1
43735,53,17,0.0,144,0,2,0,0,4292466,0
41158,80,6,7.0,885,728,5,5,27,4294960,1
41882,80,6,7.0,733,710,6,4,31,4287941,1
53826,80,6,7.0,661,1340,5,4,27,4262122,1
46948,80,6,7.0,829,1340,5,4,27,4262927,1
3766,1,6,238.0,40,40,1,1,20,4294967,0
57298,80,6,7.0,775,1280,4,3,25,4261275,1
42966,80,6,7.0,672,1340,5,4,27,4278650,1
57554,80,6,7.0,789,770,7,5,31,0,1
54894,80,6,7.0,711,1340,5,4,27,4262315,1
43284,80,6,7.0,688,710,6,4,31,4280958,1
41859,1060,17,0.0,28,0,1,0,0,0,0
35096,80,6,7.0,653,1340,5,4,27,4264065,1
60262,80,6,6.998529931173783,68,4,2,0,22,1793297,1
55308,80,6,7.0,713,770,7,5,31,0,1
50360,80,6,7.0,850,770,7,5,31,0,1
54276,80,6,7.0,840,770,7,5,31,0,1
35976,80,6,7.0,52,0,1,0,20,0,1
51406,80,6,7.0,691,710,5,4,27,4289921,1
59074,80,6,7.0,973,770,7,5,31,0,1
56992,80,6,7.0,688,1340,5,4,27,4277976,1
80,80,6,7.0,2410279,0,2628,0,0,4174969,0
47294,80,6,7.0,740,770,7,5,31,0,1
58998,80,6,7.0,716,1340,5,4,27,4260239,1
44010,80,6,7.0,822,710,6,4,31,4268106,1
47638,80,6,7.0,663,1340,5,4,27,4274756,1
32892,80,6,7.0,679,1400,7,5,31,0,1
47112,80,6,7.0,750,770,7,5,31,0,1
41395,53,17,0.0,148,0,2,0,0,4289919,0
42566,80,6,7.0,112,0,2,0,22,1568723,1
57015,80,6,6.999806246876228,774,1346,5,4,27,4287600,1
0,0,1,0.0,492,0,2,0,0,1251649,1
51296,80,6,7.0,630,1340,6,4,31,4257490,1
51452,53,17,0.0,148,0,2,0,0,4289924,0
35103,5632,17,0.0,28,0,1,0,0,0,0
53368,80,6,7.0,52,0,1,0,20,0,1
34128,80,6,7.0,667,710,5,4,27,4289921,1
33282,80,6,7.0,112,0,2,0,22,284011,1
53585,49191,17,0.0,28,0,1,0,0,0,0
58678,80,6,7.0,226,1340,4,4,25,4294959,1
46012,80,6,7.0,863,770,7,5,31,0,1
50343,1900,17,153.0,28,0,1,0,0,0,0
37342,80,6,7.0,753,1340,5,4,27,4278743,1
48586,3306,6,0.0,434,497,7,6,27,4294769,0
48186,80,6,7.0,112,0,2,0,22,671003,1
51586,80,6,7.0,757,1340,5,4,27,4260917,1
40916,80,6,7.0,838,710,5,4,27,4289917,1
51458,80,6,7.0,112,0,2,0,22,760373,1
50942,80,6,7.0,806,770,7,5,31,0,1
55950,80,6,7.0,764,770,7,5,31,0,1
57004,773,17,0.0,28,0,1,0,0,0,0
59112,80,6,7.0,785,770,7,5,31,0,1
40550,123,17,0.0,76,76,1,1,0,4294960,0
47942,80,6,7.0,883,1340,5,4,27,4261886,1
57468,80,6,7.0,727,770,7,5,31,0,1
0,0,1,0.0,84,0,1,0,0,0,1
35142,80,6,7.0,778,1340,5,4,27,4264079,1
57556,80,6,7.0,1055,770,7,5,31,0,1
57814,80,6,7.0,555,1340,5,4,27,4278779,1
38196,80,6,7.0,924,710,5,4,27,4289916,1
-1555,-6,1,-0.05553788505864413,186,1,2,0,22,1742240,1
54082,80,6,7.0,831,770,7,5,31,0,1
43358,80,6,7.0,904,710,6,4,31,4280968,1
40418,80,6,7.0,860,770,7,5,31,0,1
42904,80,6,7.0,610,1340,5,4,27,4278639,1
34272,80,6,7.0,699,770,7,5,31,0,1
58136,80,6,7.0,661,710,5,4,27,4289897,1
37008,3306,6,0.0,434,497,7,6,27,4294768,0
57710,80,6,7.0,842,770,7,5,31,0,1
34401,21609,17,0.0,28,0,1,0,0,0,0
57722,80,6,7.0,52,0,1,0,20,0,1
37244,3306,6,0.0,434,497,7,6,27,4294768,0
0,0,1,0.0,262,0,2,0,0,980945,1
56792,80,6,7.0,52,0,1,0,20,0,1
33182,80,6,7.0,564,710,5,4,27,4282965,1
52594,80,6,7.0,683,1340,5,4,27,4260462,1
34900,80,6,7.0,52,0,1,0,20,0,1
49540,80,6,7.0,867,770,7,5,31,0,1
38426,80,6,7.0,671,1340,6,4,31,4258083,1
39714,80,6,7.0,697,770,7,5,31,0,1
39734,3306,6,0.0,434,497,7,6,27,4294769,0
58636,80,6,7.0,885,738,5,5,27,4294908,1
36768,80,6,7.0,112,0,2,0,22,390946,1
55192,80,6,7.0,52,0,1,0,20,0,1
56986,80,6,7.0,798,1340,5,4,27,4261691,1
80,42610,6,7.0,1340,667,4,4,27,4265248,0
37538,80,6,7.0,52,0,1,0,20,0,1
53790,80,6,7.0,112,0,2,0,22,814425,1
56874,80,6,7.0,605,1340,5,4,27,4261674,1
52820,80,6,7.0,995,770,7,5,31,0,1
47845,162,17,14.0,28,0,1,0,0,0,0
36118,80,6,7.0,658,710,5,4,27,4283164,1
56700,80,6,7.0,908,770,8,5,31,0,1
35584,80,6,7.0,52,0,1,0,20,0,1
80,51804,6,7.0,718,737,4,5,30,4294967,0
53674,80,6,7.0,721,710,5,4,27,4283126,1
57136,80,6,7.0,844,770,7,5,31,0,1
4262,1,6,238.0,40,40,1,1,20,4294967,0
4376,1,6,238.0,40,40,1,1,20,4294967,0
55758,80,6,7.0,1032,770,7,5,31,0,1
37722,80,6,7.0,725,710,5,4,27,4287406,1
37660,80,6,7.0,699,1340,5,4,27,4260609,1
50618,53,17,5.126,72,72,1,1,0,4294960,0
54262,80,6,7.0,922,770,7,5,31,0,1
54336,53,17,0.0,148,0,2,0,0,4289919,0
37434,80,6,7.0,52,0,1,0,20,0,1
39922,3306,6,0.0,434,497,7,6,27,4294769,0
48532,80,6,7.0,112,0,2,0,22,670908,1
46110,80,6,7.0,639,1340,5,4,27,4263407,1
34256,80,6,7.0,737,770,7,5,31,0,1
34608,53,17,5.126,72,72,1,1,0,4294959,0
33140,80,6,7.0,112,0,2,0,22,284037,1
36058,80,6,7.0,1732,710,9,4,27,4288063,1
37294,80,6,7.0,52,0,1,0,20,0,1
53792,53,17,5.126,67,245,1,1,0,4294823,0
36220,80,6,7.0,688,710,5,4,27,4289919,1
41859,48255,17,0.0,28,0,1,0,0,0,0
53362,80,6,7.0,885,710,5,4,27,4283319,1
54066,80,6,7.0,693,718,6,4,30,0,1
58901,24854,17,0.0,28,0,1,0,0,0,0
54072,3306,6,0.0,434,497,7,6,27,4294769,0
54406,80,6,7.0,778,1340,5,4,27,4260314,1
61195,53,17,5.178,122,259,1,1,0,4294717,0
56953,53,17,0.0,148,0,2,0,0,4289919,0
57326,80,6,7.0,707,770,7,5,31,0,1
37858,80,6,7.0,633,1340,5,4,27,4262836,1
36994,80,6,7.0,112,0,2,0,22,390893,1
38006,80,6,7.0,112,0,2,0,22,1818446,1
53806,80,6,7.0,643,1340,5,4,27,4263067,1
53178,80,6,7.0,850,770,7,5,31,0,1
36106,80,6,7.0,52,0,1,0,20,0,1
42822,80,6,7.0,785,770,7,5,31,0,1
35504,80,6,7.0,112,0,2,0,22,1763999,1
54236,80,6,7.0,52,0,1,0,20,0,1
4055,1,6,238.0,40,40,1,1,20,4294967,0
56768,80,6,7.0,3142,834,13,6,31,0,1
55138,80,6,7.0,519,710,5,4,27,4289920,1
34838,80,6,7.0,4540,770,15,5,31,0,1
38754,80,6,7.0,760,1340,6,4,31,4276523,1
52726,80,6,7.0,821,1340,5,4,27,4260479,1
53754,80,6,7.0,416,680,5,4,25,4294814,1
48992,80,6,7.0,112,0,2,0,22,670808,1
52792,80,6,7.0,982,718,6,4,30,0,1
46414,80,6,7.0,617,710,6,4,31,4269394,1
46442,53,17,5.126,67,245,1,1,0,4294822,0
53086,80,6,7.0,746,1340,5,4,27,4274671,1
37718,80,6,7.0,848,770,7,5,31,0,1
52914,80,6,7.0,861,770,7,5,31,0,1
39108,80,6,7.0,653,1340,5,4,31,4294606,1
39228,80,6,7.0,758,710,5,4,27,4286488,1
56222,80,6,7.0,731,770,7,5,31,0,1
51800,80,6,7.0,626,710,5,4,27,4282966,1
53246,80,6,7.0,601,710,5,4,27,4283378,1
0,0,1,0.0,328,0,3,0,0,4278145,1
34020,80,6,7.0,781,770,7,5,31,0,1
34401,21649,17,0.0,28,0,1,0,0,0,0
37798,80,6,7.0,112,0,2,0,22,1818551,1
55164,80,6,7.0,112,0,2,0,22,849415,1
56014,80,6,7.0,785,770,7,5,31,0,1
50903,53,17,0.0,148,0,2,0,0,4289921,0
49780,80,6,7.0,730,710,5,4,27,4289915,1
53198,80,6,7.0,708,1340,5,4,27,4261650,1
47454,80,6,7.0,668,1340,5,4,27,4263059,1
33460,79,6,6.999932340877397,3418,766,13,5,31,10301,1
50540,80,6,7.0,894,770,7,5,31,0,1
58036,53,17,5.126,67,245,1,1,0,4294781,0
42464,80,6,7.0,827,710,6,4,31,4281468,1
52014,80,6,7.0,999,1340,5,4,27,4263738,1
33692,80,6,7.0,52,0,1,0,20,0,1
36228,1055,17,0.0,28,0,1,0,0,0,0
33144,80,6,7.0,845,1340,6,4,31,4256188,1
50070,80,6,7.0,717,1288,5,3,30,4287956,1
3889,1,6,238.0,40,40,1,1,20,4294967,0
33660,80,6,7.0,651,1340,5,4,27,4278597,1
57488,80,6,7.0,52,0,1,0,20,0,1
48902,80,6,7.0,112,0,2,0,22,670822,1
45738,53,17,0.0,148,0,2,0,0,4289919,0
54722,80,6,7.0,716,1288,5,3,30,4264616,1
58185,53,17,0.0,148,0,2,0,0,4289919,0
59564,80,6,7.0,617,710,5,4,27,4289919,1
36338,80,6,7.0,655,710,5,4,27,4283158,1
3373,1,6,238.0,40,40,1,1,20,4294967,0
53384,80,6,7.0,52,0,1,0,20,0,1
63345,53,17,0.0,68,789,1,1,0,4294954,0
42024,80,6,7.0,871,718,6,4,30,0,1
35990,80,6,7.0,638,1340,5,4,27,4261050,1
43156,80,6,7.0,938,1340,5,4,27,4260640,1
56602,80,6,7.0,730,770,7,5,31,0,1
59214,80,6,7.0,933,770,7,5,31,0,1
54560,80,6,7.0,654,770,7,5,31,0,1
35732,80,6,7.0,806,1340,5,4,27,4260781,1
3902,1,6,238.0,40,40,1,1,20,4294967,0
57198,80,6,7.0,716,1392,6,5,27,4260523,1
43690,80,6,7.0,694,710,6,4,31,4268058,1
45042,80,6,7.0,897,770,7,5,31,0,1
52978,80,6,7.0,735,1340,5,4,27,4260842,1
53816,80,6,7.0,624,710,6,4,31,4287952,1
54704,80,6,7.0,758,1348,6,4,30,0,1
365,565,17,0.0,49266,0,1071,0,0,4175038,0
45071,123,17,0.0,76,76,1,1,0,4294960,0
0,0,1,0.0,84,0,1,0,0,0,1
34980,80,6,7.0,773,770,7,5,31,0,1
37973,80,6,7.0,84,44,2,1,22,4294967,1
45970,80,6,7.0,652,1340,5,4,27,4263383,1
33930,80,6,7.0,667,770,7,5,31,0,1
53180,80,6,7.0,629,1340,5,4,27,4264146,1
56114,80,6,7.0,641,770,7,5,31,0,1
38330,80,6,7.0,776,770,7,5,31,0,1
80,80,6,7.0,2419060,0,2639,0,0,4175048,0
36682,80,6,7.0,645,1340,5,4,27,4261582,1
45224,80,6,7.0,659,1340,5,4,27,4279000,1
54900,80,6,7.0,693,710,6,4,31,4287658,1
38450,80,6,7.0,804,1340,6,4,31,4258090,1
39709,5050,17,0.0,28,0,1,0,0,0,0
52534,80,6,7.0,869,770,7,5,31,0,1
50162,80,6,7.0,881,1340,5,4,27,4278633,1
0,0,1,0.0,80,0,2,0,0,900875,1
33292,80,6,7.0,910,710,5,4,27,4289919,1
33704,80,6,7.0,791,770,7,5,31,0,1
51682,80,6,7.0,640,710,5,4,27,4282967,1
46074,80,6,7.0,894,770,7,5,31,0,1
51546,80,6,7.0,723,710,5,4,27,4287981,1
57236,80,6,7.0,775,770,7,5,31,0,1
35800,80,6,7.0,2708,1340,8,4,27,4261804,1
52390,80,6,7.0,817,770,7,5,31,0,1
33946,80,6,7.0,638,1340,5,4,27,4261297,1
58186,80,6,7.0,758,770,7,5,31,0,1
51424,80,6,7.0,112,0,2,0,22,760380,1
3760,1,6,238.0,40,40,1,1,20,4294967,0
54144,80,6,7.0,1025,770,7,5,31,0,1
53388,80,6,7.0,877,678,5,4,25,4294913,1
51848,80,6,7.0,112,0,2,0,22,760286,1
36980,80,6,7.0,711,710,5,4,27,4283185,1
57372,80,6,7.0,962,770,7,5,31,0,1
56100,80,6,7.0,667,770,7,5,31,0,1
33559,53,17,0.0,148,0,2,0,0,4289919,0
47614,80,6,7.0,668,1340,5,4,27,4261187,1
38586,80,6,7.0,815,770,7,5,31,0,1
59014,80,6,7.0,646,1340,5,4,27,4260253,1
54188,53,17,0.0,148,0,2,0,0,4289919,0
59518,53,17,0.0,148,0,2,0,0,4289919,0
52856,80,6,7.0,52,0,1,0,20,0,1
38814,80,6,7.0,771,1340,5,4,31,4261451,1
53788,80,6,7.0,649,710,5,4,27,4283161,1
41432,80,6,7.0,680,658,5,3,30,4290426,1
60864,80,6,7.0,798,770,7,5,31,0,1
46374,80,6,7.0,641,1340,5,4,27,4261728,1
60888,80,6,7.0,52,0,1,0,20,0,1
53730,80,6,7.0,52,0,1,0,20,0,1
54010,80,6,7.0,665,658,5,3,30,4287978,1
55106,80,6,7.0,677,1340,5,4,27,4278669,1
35908,80,6,7.0,112,0,2,0,22,1763900,1
50832,80,6,7.0,764,1288,5,3,30,4275603,1
51866,80,6,7.0,112,0,2,0,22,760281,1
57764,80,6,7.0,715,1340,5,4,27,4262443,1
53836,80,6,7.0,112,0,2,0,22,178453,1
52556,78,6,7.001615279608116,87,-27,1,0,20,-12696,1
53428,80,6,7.0,702,710,5,4,27,4282955,1
56690,53,17,5.126,62,137,1,1,0,4294822,0
52210,80,6,7.0,4860,300,19,5,26,4235134,1
33420,80,6,7.0,112,0,2,0,22,283985,1
33090,80,6,7.0,827,770,7,5,31,0,1
36442,80,6,7.0,715,1340,5,4,27,4264431,1
35294,80,6,7.0,52,0,1,0,20,0,1
58678,80,6,7.0,743,770,7,5,31,0,1
32796,80,6,7.0,674,710,5,4,27,4289921,1
60290,80,6,7.0,5802,718,14,4,30,0,1
56730,80,6,7.0,917,718,6,4,30,0,1
58068,80,6,7.0,112,0,2,0,22,1598300,1
51378,80,6,7.0,112,0,2,0,22,760391,1
34460,80,6,7.0,980,710,5,4,27,4289919,1
33536,80,6,7.0,698,710,5,4,27,4284131,1
58092,80,6,7.0,675,1340,6,4,31,4237805,1
59208,80,6,7.0,52,0,1,0,20,0,1
42818,79,6,6.999740089046991,734,771,14,5,31,6429,1
51406,80,6,7.0,713,1288,5,3,30,4276978,1
36228,5353,17,0.0,74,106,1,1,0,4294967,0
36850,38,17,0.0,28,0,1,0,0,0,0
48836,80,6,7.0,616,1340,5,4,27,4261910,1
51288,80,6,7.0,770,1340,5,4,27,4260250,1
80,80,6,7.0,2419807,0,2639,0,0,4175017,0
38080,80,6,7.0,52,0,1,0,20,0,1
59704,80,6,7.0,833,710,5,4,27,4289920,1
39244,80,6,7.0,758,770,7,5,31,0,1
54804,80,6,7.0,712,1288,5,3,30,4264628,1
35147,80,17,0.0,42,0,1,0,0,0,1
49042,80,6,7.0,112,0,2,0,22,670800,1
57006,80,6,7.0,971,770,7,5,31,0,1
59618,80,6,7.0,823,770,7,5,31,0,1
58528,80,6,7.0,1059,770,7,5,31,0,1
36162,80,6,7.0,693,710,5,4,27,4283162,1
60226,80,6,7.0,739,1340,5,4,27,4278755,1
60886,80,6,7.0,52,0,1,0,20,0,1
49586,80,6,7.0,866,1340,5,4,27,4278464,1
52790,80,6,7.0,52,0,1,0,20,0,1
55480,80,6,7.0,641,1340,5,4,27,4262659,1
42190,80,6,7.0,716,1340,5,4,27,4278641,1
53280,19096,17,0.0,28,0,1,0,0,0,0
80,53778,6,7.0,764,460,5,4,27,4294727,0
38304,80,6,7.0,720,710,5,4,27,4289918,1
43718,53,17,5.126,62,137,1,1,0,4294822,0
35572,80,6,7.0,811,770,7,5,31,0,1
39850,3306,6,0.0,434,497,7,6,27,4294768,0
